Local time,Open,High,Low,Close,Volume
18.06.2021 04:00:00.000 GMT-0400,1.19155,1.19243,1.19103,1.19127,5627.7402
18.06.2021 05:00:00.000 GMT-0400,1.19126,1.19219,1.19053,1.19167,6096.8398
18.06.2021 06:00:00.000 GMT-0400,1.19166,1.19221,1.19090,1.19156,4777.3198
18.06.2021 07:00:00.000 GMT-0400,1.19159,1.19162,1.19054,1.19109,4601.3901
18.06.2021 08:00:00.000 GMT-0400,1.19107,1.19117,1.18672,1.18876,13816.1201
18.06.2021 09:00:00.000 GMT-0400,1.18875,1.18875,1.18614,1.18670,11249.4502
18.06.2021 10:00:00.000 GMT-0400,1.18669,1.18780,1.18472,1.18564,18199.8691
18.06.2021 11:00:00.000 GMT-0400,1.18564,1.18731,1.18498,1.18724,12344.8701
18.06.2021 12:00:00.000 GMT-0400,1.18723,1.18822,1.18708,1.18744,6649.5898
18.06.2021 13:00:00.000 GMT-0400,1.18742,1.18817,1.18727,1.18773,4491.3398
18.06.2021 14:00:00.000 GMT-0400,1.18772,1.18787,1.18701,1.18715,4674.1802
18.06.2021 15:00:00.000 GMT-0400,1.18715,1.18779,1.18668,1.18678,3064.5601
18.06.2021 16:00:00.000 GMT-0400,1.18678,1.18698,1.18567,1.18592,5848.7998
18.06.2021 17:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
18.06.2021 18:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
18.06.2021 19:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
18.06.2021 20:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
18.06.2021 21:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
18.06.2021 22:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
18.06.2021 23:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 00:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 01:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 02:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 03:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 04:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 05:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 06:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 07:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 08:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 09:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 10:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 11:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 12:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 13:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 14:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 15:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 16:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 17:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 18:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 19:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 20:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 21:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 22:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
19.06.2021 23:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 00:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 01:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 02:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 03:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 04:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 05:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 06:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 07:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 08:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 09:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 10:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 11:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 12:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 13:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 14:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 15:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 16:00:00.000 GMT-0400,1.18592,1.18592,1.18592,1.18592,0
20.06.2021 17:00:00.000 GMT-0400,1.18542,1.18728,1.18542,1.18637,1937.78
20.06.2021 18:00:00.000 GMT-0400,1.18638,1.18743,1.18623,1.18718,2526.5601
20.06.2021 19:00:00.000 GMT-0400,1.18719,1.18754,1.18689,1.18705,2195.72
20.06.2021 20:00:00.000 GMT-0400,1.18703,1.18764,1.18674,1.18724,4190.5898
20.06.2021 21:00:00.000 GMT-0400,1.18723,1.18738,1.18609,1.18612,5798.8999
20.06.2021 22:00:00.000 GMT-0400,1.18608,1.18732,1.18592,1.18655,6077.73
20.06.2021 23:00:00.000 GMT-0400,1.18654,1.18657,1.18476,1.18560,7431.1299
21.06.2021 00:00:00.000 GMT-0400,1.18561,1.18657,1.18517,1.18657,3015.8899
21.06.2021 01:00:00.000 GMT-0400,1.18656,1.18695,1.18558,1.18686,3038.45
21.06.2021 02:00:00.000 GMT-0400,1.18685,1.18847,1.18661,1.18754,6381.6899
21.06.2021 03:00:00.000 GMT-0400,1.18753,1.18848,1.18511,1.18818,10257.7002
21.06.2021 04:00:00.000 GMT-0400,1.18817,1.18938,1.18790,1.18931,6864.9702
21.06.2021 05:00:00.000 GMT-0400,1.18930,1.18978,1.18864,1.18977,5746.2402
21.06.2021 06:00:00.000 GMT-0400,1.18976,1.18995,1.18907,1.18950,4476.9702
21.06.2021 07:00:00.000 GMT-0400,1.18951,1.18968,1.18847,1.18948,4573.8101
21.06.2021 08:00:00.000 GMT-0400,1.18949,1.18950,1.18848,1.18924,5389.3599
21.06.2021 09:00:00.000 GMT-0400,1.18925,1.19117,1.18895,1.19109,8016.6899
21.06.2021 10:00:00.000 GMT-0400,1.19110,1.19206,1.19089,1.19105,8537.79
21.06.2021 11:00:00.000 GMT-0400,1.19104,1.19167,1.19036,1.19086,4840.3501
21.06.2021 12:00:00.000 GMT-0400,1.19085,1.19213,1.19070,1.19189,2756.48
21.06.2021 13:00:00.000 GMT-0400,1.19190,1.19210,1.19137,1.19139,3140.1499
21.06.2021 14:00:00.000 GMT-0400,1.19138,1.19160,1.19078,1.19080,3716.79
21.06.2021 15:00:00.000 GMT-0400,1.19083,1.19195,1.19083,1.19183,2201.4299
21.06.2021 16:00:00.000 GMT-0400,1.19185,1.19202,1.19153,1.19170,1694.3101
21.06.2021 17:00:00.000 GMT-0400,1.19167,1.19186,1.19165,1.19184,416.36
21.06.2021 18:00:00.000 GMT-0400,1.19182,1.19200,1.19132,1.19137,1810.375
21.06.2021 19:00:00.000 GMT-0400,1.19138,1.19179,1.19102,1.19119,1590.5601
21.06.2021 20:00:00.000 GMT-0400,1.19119,1.19143,1.19048,1.19080,2279.53
21.06.2021 21:00:00.000 GMT-0400,1.19079,1.19086,1.19006,1.19065,3453.02
21.06.2021 22:00:00.000 GMT-0400,1.19066,1.19107,1.19024,1.19106,2193.8799
21.06.2021 23:00:00.000 GMT-0400,1.19107,1.19151,1.19085,1.19117,1509.95
22.06.2021 00:00:00.000 GMT-0400,1.19116,1.19122,1.19022,1.19026,950.43
22.06.2021 01:00:00.000 GMT-0400,1.19031,1.19051,1.18916,1.18917,2187.6399
22.06.2021 02:00:00.000 GMT-0400,1.18916,1.19046,1.18915,1.18989,6337.3799
22.06.2021 03:00:00.000 GMT-0400,1.18988,1.19112,1.18955,1.19017,7037.6299
22.06.2021 04:00:00.000 GMT-0400,1.19017,1.19024,1.18922,1.18964,4862.77
22.06.2021 05:00:00.000 GMT-0400,1.18963,1.18995,1.18808,1.18836,5718.8101
22.06.2021 06:00:00.000 GMT-0400,1.18836,1.18968,1.18836,1.18931,3418.51
22.06.2021 07:00:00.000 GMT-0400,1.18932,1.19025,1.18911,1.18938,3200.97
22.06.2021 08:00:00.000 GMT-0400,1.18937,1.18975,1.18819,1.18928,4355.9902
22.06.2021 09:00:00.000 GMT-0400,1.18928,1.19104,1.18901,1.19036,8731.5898
22.06.2021 10:00:00.000 GMT-0400,1.19033,1.19101,1.18961,1.18991,8038.1499
22.06.2021 11:00:00.000 GMT-0400,1.18990,1.19119,1.18972,1.19102,4513.3198
22.06.2021 12:00:00.000 GMT-0400,1.19100,1.19421,1.19072,1.19343,5502.7202
22.06.2021 13:00:00.000 GMT-0400,1.19343,1.19386,1.19316,1.19348,3411.21
22.06.2021 14:00:00.000 GMT-0400,1.19346,1.19455,1.19343,1.19356,4190.5898
22.06.2021 15:00:00.000 GMT-0400,1.19356,1.19526,1.19352,1.19412,3694.5
22.06.2021 16:00:00.000 GMT-0400,1.19410,1.19420,1.19380,1.19407,1651.01
22.06.2021 17:00:00.000 GMT-0400,1.19363,1.19402,1.19360,1.19394,1013.14
22.06.2021 18:00:00.000 GMT-0400,1.19395,1.19435,1.19393,1.19394,933.51
22.06.2021 19:00:00.000 GMT-0400,1.19394,1.19423,1.19363,1.19364,1173.55
22.06.2021 20:00:00.000 GMT-0400,1.19364,1.19398,1.19297,1.19318,2466.5
22.06.2021 21:00:00.000 GMT-0400,1.19320,1.19345,1.19232,1.19241,4113.4502
22.06.2021 22:00:00.000 GMT-0400,1.19241,1.19248,1.19203,1.19242,2544.71
22.06.2021 23:00:00.000 GMT-0400,1.19243,1.19273,1.19212,1.19223,1101.01
23.06.2021 00:00:00.000 GMT-0400,1.19226,1.19227,1.19191,1.19191,856.93
23.06.2021 01:00:00.000 GMT-0400,1.19192,1.19288,1.19159,1.19265,2135.53
23.06.2021 02:00:00.000 GMT-0400,1.19264,1.19370,1.19221,1.19274,7137.4399
23.06.2021 03:00:00.000 GMT-0400,1.19274,1.19388,1.19113,1.19380,8850.0498
23.06.2021 04:00:00.000 GMT-0400,1.19381,1.19454,1.19325,1.19325,5192.1802
23.06.2021 05:00:00.000 GMT-0400,1.19326,1.19411,1.19324,1.19406,3921.03
23.06.2021 06:00:00.000 GMT-0400,1.19405,1.19496,1.19366,1.19432,4290.9702
23.06.2021 07:00:00.000 GMT-0400,1.19431,1.19517,1.19388,1.19409,5467.77
23.06.2021 08:00:00.000 GMT-0400,1.19410,1.19550,1.19399,1.19537,5036.3701
23.06.2021 09:00:00.000 GMT-0400,1.19536,1.19700,1.19491,1.19693,8460.8301
23.06.2021 10:00:00.000 GMT-0400,1.19693,1.19693,1.19470,1.19471,7180.54
23.06.2021 11:00:00.000 GMT-0400,1.19472,1.19507,1.19428,1.19498,5737.98
23.06.2021 12:00:00.000 GMT-0400,1.19497,1.19499,1.19341,1.19355,3569.97
23.06.2021 13:00:00.000 GMT-0400,1.19355,1.19382,1.19286,1.19371,3298.4299
23.06.2021 14:00:00.000 GMT-0400,1.19370,1.19377,1.19286,1.19290,2317.73
23.06.2021 15:00:00.000 GMT-0400,1.19291,1.19295,1.19194,1.19240,1947.42
23.06.2021 16:00:00.000 GMT-0400,1.19240,1.19287,1.19208,1.19255,1445.8101
23.06.2021 17:00:00.000 GMT-0400,1.19255,1.19280,1.19246,1.19273,389.18
23.06.2021 18:00:00.000 GMT-0400,1.19272,1.19330,1.19268,1.19316,759.475
23.06.2021 19:00:00.000 GMT-0400,1.19317,1.19318,1.19262,1.19296,1132.28
23.06.2021 20:00:00.000 GMT-0400,1.19297,1.19332,1.19273,1.19308,3919.3601
23.06.2021 21:00:00.000 GMT-0400,1.19310,1.19323,1.19192,1.19265,3687.0701
23.06.2021 22:00:00.000 GMT-0400,1.19266,1.19282,1.19208,1.19257,1970
23.06.2021 23:00:00.000 GMT-0400,1.19259,1.19259,1.19209,1.19213,1300.99
24.06.2021 00:00:00.000 GMT-0400,1.19216,1.19260,1.19215,1.19239,1461.25
24.06.2021 01:00:00.000 GMT-0400,1.19242,1.19259,1.19209,1.19228,2553.6101
24.06.2021 02:00:00.000 GMT-0400,1.19228,1.19382,1.19176,1.19341,5719.2998
24.06.2021 03:00:00.000 GMT-0400,1.19341,1.19429,1.19287,1.19321,4445.5098
24.06.2021 04:00:00.000 GMT-0400,1.19320,1.19400,1.19249,1.19251,4921.77
24.06.2021 05:00:00.000 GMT-0400,1.19251,1.19452,1.19249,1.19434,3714.8501
24.06.2021 06:00:00.000 GMT-0400,1.19434,1.19494,1.19411,1.19446,4029.4199
24.06.2021 07:00:00.000 GMT-0400,1.19448,1.19475,1.19342,1.19362,6910.2598
24.06.2021 08:00:00.000 GMT-0400,1.19363,1.19562,1.19313,1.19544,6600.3198
24.06.2021 09:00:00.000 GMT-0400,1.19545,1.19559,1.19404,1.19499,6440.7598
24.06.2021 10:00:00.000 GMT-0400,1.19498,1.19500,1.19198,1.19260,5380.54
24.06.2021 11:00:00.000 GMT-0400,1.19262,1.19340,1.19250,1.19265,4650.75
24.06.2021 12:00:00.000 GMT-0400,1.19266,1.19333,1.19246,1.19266,3187.6799
24.06.2021 13:00:00.000 GMT-0400,1.19270,1.19332,1.19264,1.19265,2032.77
24.06.2021 14:00:00.000 GMT-0400,1.19266,1.19338,1.19265,1.19303,2353.46
24.06.2021 15:00:00.000 GMT-0400,1.19302,1.19352,1.19302,1.19328,2096.1699
24.06.2021 16:00:00.000 GMT-0400,1.19328,1.19352,1.19305,1.19316,1277.37
24.06.2021 17:00:00.000 GMT-0400,1.19312,1.19317,1.19291,1.19291,523.42
24.06.2021 18:00:00.000 GMT-0400,1.19296,1.19324,1.19293,1.19319,1421.6801
24.06.2021 19:00:00.000 GMT-0400,1.19319,1.19320,1.19275,1.19278,1189.87
24.06.2021 20:00:00.000 GMT-0400,1.19278,1.19316,1.19266,1.19307,2804.6299
24.06.2021 21:00:00.000 GMT-0400,1.19308,1.19449,1.19308,1.19419,3132.4199
24.06.2021 22:00:00.000 GMT-0400,1.19420,1.19446,1.19378,1.19395,2283.97
24.06.2021 23:00:00.000 GMT-0400,1.19394,1.19419,1.19377,1.19400,1455.08
25.06.2021 00:00:00.000 GMT-0400,1.19399,1.19409,1.19368,1.19368,1299.7
25.06.2021 01:00:00.000 GMT-0400,1.19368,1.19426,1.19350,1.19405,1215.27
25.06.2021 02:00:00.000 GMT-0400,1.19404,1.19495,1.19358,1.19453,4378.9399
25.06.2021 03:00:00.000 GMT-0400,1.19453,1.19505,1.19374,1.19479,4767.2998
25.06.2021 04:00:00.000 GMT-0400,1.19477,1.19479,1.19385,1.19431,3310.46
25.06.2021 05:00:00.000 GMT-0400,1.19430,1.19469,1.19385,1.19430,3330.73
25.06.2021 06:00:00.000 GMT-0400,1.19429,1.19460,1.19377,1.19457,2613.73
25.06.2021 07:00:00.000 GMT-0400,1.19458,1.19478,1.19385,1.19412,3459.0601
25.06.2021 08:00:00.000 GMT-0400,1.19413,1.19654,1.19413,1.19577,9745.2197
25.06.2021 09:00:00.000 GMT-0400,1.19580,1.19751,1.19580,1.19738,6883.5
25.06.2021 10:00:00.000 GMT-0400,1.19737,1.19742,1.19496,1.19499,6755.8999
25.06.2021 11:00:00.000 GMT-0400,1.19501,1.19520,1.19366,1.19395,5335.1001
25.06.2021 12:00:00.000 GMT-0400,1.19395,1.19412,1.19324,1.19371,2893.1799
25.06.2021 13:00:00.000 GMT-0400,1.19373,1.19375,1.19291,1.19306,2366.1201
25.06.2021 14:00:00.000 GMT-0400,1.19306,1.19322,1.19261,1.19309,1843.27
25.06.2021 15:00:00.000 GMT-0400,1.19308,1.19414,1.19306,1.19399,1352.62
25.06.2021 16:00:00.000 GMT-0400,1.19400,1.19424,1.19347,1.19347,2088.1299
25.06.2021 17:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
25.06.2021 18:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
25.06.2021 19:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
25.06.2021 20:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
25.06.2021 21:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
25.06.2021 22:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
25.06.2021 23:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 00:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 01:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 02:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 03:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 04:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 05:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 06:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 07:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 08:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 09:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 10:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 11:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 12:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 13:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 14:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 15:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 16:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 17:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 18:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 19:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 20:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 21:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 22:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
26.06.2021 23:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 00:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 01:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 02:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 03:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 04:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 05:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 06:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 07:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 08:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 09:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 10:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 11:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 12:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 13:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 14:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 15:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 16:00:00.000 GMT-0400,1.19347,1.19347,1.19347,1.19347,0
27.06.2021 17:00:00.000 GMT-0400,1.19296,1.19374,1.19296,1.19363,1526.75
27.06.2021 18:00:00.000 GMT-0400,1.19363,1.19402,1.19355,1.19388,764.39
27.06.2021 19:00:00.000 GMT-0400,1.19390,1.19419,1.19369,1.19414,669.81
27.06.2021 20:00:00.000 GMT-0400,1.19415,1.19415,1.19325,1.19366,2594.74
27.06.2021 21:00:00.000 GMT-0400,1.19364,1.19381,1.19222,1.19261,2951.9399
27.06.2021 22:00:00.000 GMT-0400,1.19259,1.19261,1.19200,1.19238,1506.8
27.06.2021 23:00:00.000 GMT-0400,1.19236,1.19256,1.19211,1.19248,742.91
28.06.2021 00:00:00.000 GMT-0400,1.19246,1.19261,1.19216,1.19225,922.03
28.06.2021 01:00:00.000 GMT-0400,1.19225,1.19287,1.19218,1.19257,1312.35
28.06.2021 02:00:00.000 GMT-0400,1.19259,1.19334,1.19230,1.19306,3776.5701
28.06.2021 03:00:00.000 GMT-0400,1.19305,1.19444,1.19275,1.19415,6582.4502
28.06.2021 04:00:00.000 GMT-0400,1.19416,1.19428,1.19255,1.19412,6247.0298
28.06.2021 05:00:00.000 GMT-0400,1.19412,1.19437,1.19333,1.19370,5034.96
28.06.2021 06:00:00.000 GMT-0400,1.19371,1.19416,1.19342,1.19384,3556.9299
28.06.2021 07:00:00.000 GMT-0400,1.19385,1.19388,1.19047,1.19070,6346.9399
28.06.2021 08:00:00.000 GMT-0400,1.19070,1.19238,1.19022,1.19214,5665.5
28.06.2021 09:00:00.000 GMT-0400,1.19212,1.19268,1.19110,1.19264,7258.3198
28.06.2021 10:00:00.000 GMT-0400,1.19263,1.19397,1.19212,1.19261,7994.2402
28.06.2021 11:00:00.000 GMT-0400,1.19259,1.19378,1.19252,1.19368,5706.9399
28.06.2021 12:00:00.000 GMT-0400,1.19367,1.19381,1.19203,1.19225,3222.3301
28.06.2021 13:00:00.000 GMT-0400,1.19225,1.19289,1.19221,1.19242,2415.5
28.06.2021 14:00:00.000 GMT-0400,1.19240,1.19289,1.19198,1.19234,2115.9199
28.06.2021 15:00:00.000 GMT-0400,1.19234,1.19259,1.19222,1.19247,1491.5
28.06.2021 16:00:00.000 GMT-0400,1.19245,1.19251,1.19218,1.19230,827.79
28.06.2021 17:00:00.000 GMT-0400,1.19209,1.19295,1.19206,1.19256,1524.3101
28.06.2021 18:00:00.000 GMT-0400,1.19256,1.19264,1.19239,1.19248,1668.545
28.06.2021 19:00:00.000 GMT-0400,1.19248,1.19286,1.19242,1.19286,1516.9399
28.06.2021 20:00:00.000 GMT-0400,1.19287,1.19295,1.19177,1.19192,2070.51
28.06.2021 21:00:00.000 GMT-0400,1.19193,1.19246,1.19161,1.19166,1936.33
28.06.2021 22:00:00.000 GMT-0400,1.19165,1.19170,1.19124,1.19140,1439.97
28.06.2021 23:00:00.000 GMT-0400,1.19139,1.19151,1.19076,1.19112,1544.76
29.06.2021 00:00:00.000 GMT-0400,1.19115,1.19145,1.19101,1.19102,715.82
29.06.2021 01:00:00.000 GMT-0400,1.19104,1.19216,1.19104,1.19212,1146.5
29.06.2021 02:00:00.000 GMT-0400,1.19211,1.19230,1.19151,1.19196,3619.1001
29.06.2021 03:00:00.000 GMT-0400,1.19195,1.19217,1.19055,1.19097,6442.4502
29.06.2021 04:00:00.000 GMT-0400,1.19098,1.19128,1.18994,1.19012,5842.5
29.06.2021 05:00:00.000 GMT-0400,1.19013,1.19113,1.19010,1.19082,3914.1299
29.06.2021 06:00:00.000 GMT-0400,1.19085,1.19131,1.18968,1.19060,4555.1802
29.06.2021 07:00:00.000 GMT-0400,1.19061,1.19076,1.18897,1.18901,5168.1299
29.06.2021 08:00:00.000 GMT-0400,1.18905,1.18945,1.18796,1.18825,9456.5195
29.06.2021 09:00:00.000 GMT-0400,1.18825,1.19000,1.18775,1.18914,8826.0703
29.06.2021 10:00:00.000 GMT-0400,1.18914,1.19081,1.18813,1.19045,9734.8701
29.06.2021 11:00:00.000 GMT-0400,1.19044,1.19114,1.19005,1.19061,6155.9199
29.06.2021 12:00:00.000 GMT-0400,1.19057,1.19079,1.18959,1.18959,3528.45
29.06.2021 13:00:00.000 GMT-0400,1.18961,1.18974,1.18930,1.18968,2234.5801
29.06.2021 14:00:00.000 GMT-0400,1.18968,1.19056,1.18966,1.19008,2056.96
29.06.2021 15:00:00.000 GMT-0400,1.19008,1.19010,1.18946,1.18993,1815.8101
29.06.2021 16:00:00.000 GMT-0400,1.18993,1.19028,1.18953,1.18953,1197.83
29.06.2021 17:00:00.000 GMT-0400,1.18955,1.19036,1.18950,1.18983,1041.8199
29.06.2021 18:00:00.000 GMT-0400,1.18983,1.19011,1.18979,1.18995,2180.4451
29.06.2021 19:00:00.000 GMT-0400,1.18994,1.19013,1.18966,1.19002,890.24
29.06.2021 20:00:00.000 GMT-0400,1.19003,1.19066,1.18983,1.19000,2451.9399
29.06.2021 21:00:00.000 GMT-0400,1.18999,1.19066,1.18964,1.19060,3782.75
29.06.2021 22:00:00.000 GMT-0400,1.19060,1.19090,1.19021,1.19028,1518.5
29.06.2021 23:00:00.000 GMT-0400,1.19027,1.19029,1.18977,1.19022,1220.3101
30.06.2021 00:00:00.000 GMT-0400,1.19023,1.19043,1.18993,1.18996,915.78
30.06.2021 01:00:00.000 GMT-0400,1.18997,1.19050,1.18957,1.18958,1370.4399
30.06.2021 02:00:00.000 GMT-0400,1.18959,1.19079,1.18940,1.19047,4479.5698
30.06.2021 03:00:00.000 GMT-0400,1.19048,1.19052,1.18930,1.19007,6584.77
30.06.2021 04:00:00.000 GMT-0400,1.19007,1.19009,1.18849,1.18859,7544.6499
30.06.2021 05:00:00.000 GMT-0400,1.18860,1.18980,1.18859,1.18925,6239.5
30.06.2021 06:00:00.000 GMT-0400,1.18925,1.18929,1.18835,1.18894,5000.9702
30.06.2021 07:00:00.000 GMT-0400,1.18893,1.18948,1.18825,1.18935,3656.2
30.06.2021 08:00:00.000 GMT-0400,1.18937,1.18939,1.18759,1.18822,6835.2798
30.06.2021 09:00:00.000 GMT-0400,1.18824,1.18824,1.18654,1.18738,8510.0303
30.06.2021 10:00:00.000 GMT-0400,1.18738,1.18745,1.18496,1.18593,11745.4502
30.06.2021 11:00:00.000 GMT-0400,1.18593,1.18698,1.18450,1.18484,9262.75
30.06.2021 12:00:00.000 GMT-0400,1.18483,1.18551,1.18465,1.18483,4148.27
30.06.2021 13:00:00.000 GMT-0400,1.18484,1.18569,1.18484,1.18528,2878.5601
30.06.2021 14:00:00.000 GMT-0400,1.18529,1.18539,1.18459,1.18476,2517.48
30.06.2021 15:00:00.000 GMT-0400,1.18475,1.18613,1.18459,1.18586,2603.45
30.06.2021 16:00:00.000 GMT-0400,1.18585,1.18602,1.18549,1.18558,2142.4099
